作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
000244,チャンス,チャンス,ちやんす,,,,「芸術」1946（昭和21）年7月,NDC 913,新字新仮名,なし,4/7/2000,9/17/2014,https://www.aozora.gr.jp/cards/000035/card244.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集8,ちくま文庫、筑摩書房,1989（平成元）年4月25日,,1998（平成10）年1月20日第2刷,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月刊行,,,,,,,,,柴田卓治,miyako,https://www.aozora.gr.jp/cards/000035/files/244_ruby_20156.zip,11/4/2005,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000035/files/244_20157.html,11/4/2005,ShiftJIS,JIS X 0208,0
000248,千代女,ちよじょ,ちよしよ,,,,「改造」1941（昭和16）年6月,NDC 913,新字新仮名,なし,1/28/2000,9/17/2014,https://www.aozora.gr.jp/cards/000035/card248.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集4,ちくま文庫、筑摩書房,1988（昭和63）年12月1日,,1988（昭和63）年12月1日第1刷,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月刊行,,,,,,,,,柴田卓治,青木直子,https://www.aozora.gr.jp/cards/000035/files/248_ruby_20042.zip,10/28/2005,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/248_20043.html,10/28/2005,ShiftJIS,JIS X 0208,0
002282,津軽,つがる,つかる,,,,「新風土記叢書7　津輕」小山書店、1944（昭和19）年11月15日,NDC 913,新字旧仮名,なし,5/21/1999,7/24/2018,https://www.aozora.gr.jp/cards/000035/card2282.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集第六巻,筑摩書房,1990（平成2）年4月27日,1990（平成2）年4月27日初版第1刷,,,,,,,,,,,,,八巻美恵,,https://www.aozora.gr.jp/cards/000035/files/2282_ruby_1996.zip,7/24/2018,ShiftJIS,JIS X 0208,4,https://www.aozora.gr.jp/cards/000035/files/2282_15074.html,7/24/2018,ShiftJIS,JIS X 0208,4
052685,津軽地方とチエホフ,つがるちほうとチエホフ,つかるちほうとちえほふ,,,,「アサヒグラフ　第四十五巻第十四号」1946（昭和21）年5月15日,NDC 914,旧字旧仮名,なし,12/1/2011,9/16/2014,https://www.aozora.gr.jp/cards/000035/card52685.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集11,筑摩書房,1999（平成11）年3月25日,1999（平成11）年3月25日初版第1刷,2001（平成13）年11月10日初版第2刷,,,,,,,,,,,,小林繁雄,阿部哲也,https://www.aozora.gr.jp/cards/000035/files/52685_ruby_45085.zip,10/11/2011,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/52685_45469.html,10/11/2011,ShiftJIS,JIS X 0208,0
000254,デカダン抗議,デカダンこうぎ,てかたんこうき,,,,「文芸世紀」1939（昭和14）年11月,NDC 913,新字新仮名,なし,10/26/1999,9/17/2014,https://www.aozora.gr.jp/cards/000035/card254.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集3,ちくま文庫、筑摩書房,1988（昭和63）年10月25日,1988（昭和63）年10月25日第1刷,,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月,,,,,,,,,柴田卓治,小林繁雄,https://www.aozora.gr.jp/cards/000035/files/254_ruby_2670.zip,3/4/2004,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/254_15075.html,3/4/2004,ShiftJIS,JIS X 0208,0
002284,鉄面皮,てつめんぴ,てつめんひ,,,,,NDC 913,新字新仮名,なし,6/6/2000,9/17/2014,https://www.aozora.gr.jp/cards/000035/card2284.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集6,ちくま文庫、筑摩書房,1989（平成元）年2月28日,1989（平成元）年2月28日第1刷,1996（平成8）年7月15日第2刷,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月,,,,,,,,,柴田卓治,はやしだかずこ,https://www.aozora.gr.jp/cards/000035/files/2284_ruby_4107.zip,3/4/2004,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/2284_15076.html,3/4/2004,ShiftJIS,JIS X 0208,0
001599,天狗,てんぐ,てんく,,,,「みつこし」1942（昭和17）年9月1日,NDC 901,新字新仮名,なし,4/24/2005,7/12/2016,https://www.aozora.gr.jp/cards/000035/card1599.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集10,ちくま文庫、筑摩書房,1989（平成元）年6月27日,1989（平成元）年6月27日第1刷,1996（平成8）年7月15日第3刷,筑摩全集類聚版太宰治全集第十巻,筑摩書房,1977（昭和52）年2月25日,,,,,,,,,土屋隆,noriko saito,https://www.aozora.gr.jp/cards/000035/files/1599_ruby_18035.zip,7/12/2016,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/1599_18116.html,7/12/2016,ShiftJIS,JIS X 0208,1
042371,答案落第,とうあんらくだい,とうあんらくたい,,,,,NDC 914,新字新仮名,なし,7/14/2004,9/18/2014,https://www.aozora.gr.jp/cards/000035/card42371.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,もの思う葦,新潮文庫、新潮社,1980（昭和55）年9月25日,1998（平成10）年10月15日39刷,1980（昭和55）年11月15日3刷,,,,,,,,,,,,蒋龍,今井忠夫,https://www.aozora.gr.jp/cards/000035/files/42371_ruby_15865.zip,6/16/2004,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/42371_15881.html,6/16/2004,ShiftJIS,JIS X 0208,0
001109,東京だより,とうきょうだより,とうきようたより,,,,,NDC 913,新字新仮名,なし,9/19/2000,9/17/2014,https://www.aozora.gr.jp/cards/000035/card1109.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集6,ちくま文庫、筑摩書房,1989（平成元）年2月28日,,1996（平成8）年7月15日第2刷,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月刊行,,,,,,,,,柴田卓治,山本奈津恵,https://www.aozora.gr.jp/cards/000035/files/1109_ruby_20131.zip,11/1/2005,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000035/files/1109_20132.html,11/1/2005,ShiftJIS,JIS X 0208,1
001569,東京八景,とうきょうはっけい,とうきようはつけい,（苦難の或人に贈る）,（くなんのあるひとにおくる）,,「文学界」1941（昭和16）年1月号,NDC 913,新字新仮名,なし,7/7/2006,9/18/2014,https://www.aozora.gr.jp/cards/000035/card1569.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,走れメロス,新潮文庫、新潮社,1967（昭和42）年7月10日、1985（昭和60）年9月15日40刷改版,1986（昭和61）年9月25日43刷,1989（平成元）年6月10日第50刷,,,,,,,,,,,,土屋隆,野口英司,https://www.aozora.gr.jp/cards/000035/files/1569_ruby_18584.zip,6/21/2006,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/1569_23528.html,6/21/2006,ShiftJIS,JIS X 0208,0
054175,『東京八景』あとがき,『とうきょうはっけい』あとがき,とうきようはつけいあとかき,,,,「東京八景」実業之日本社、1941（昭和16）年5月3日,NDC 914,旧字旧仮名,なし,3/3/2012,9/16/2014,https://www.aozora.gr.jp/cards/000035/card54175.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集11,筑摩書房,1999（平成11）年3月25日,1999（平成11）年3月25日初版第1刷,2001（平成13）年11月10日初版第2刷,,,,,,,,,,,,小林繁雄,阿部哲也,https://www.aozora.gr.jp/cards/000035/files/54175_txt_45787.zip,1/7/2012,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/54175_46734.html,1/7/2012,ShiftJIS,JIS X 0208,0
000255,道化の華,どうけのはな,とうけのはな,,,,「日本浪漫派　第一巻第三号」1935（昭和10）年5月号,NDC 913,旧字旧仮名,なし,7/13/1999,2/23/2016,https://www.aozora.gr.jp/cards/000035/card255.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集2,筑摩書房,1998（平成10）年5月25日,1998（平成10）年5月25日初版第1刷,,晩年,第一小説集叢書、砂子屋書房,1936（昭和11）年6月25日,,,,,,,,,赤木孝之,小林繁雄,https://www.aozora.gr.jp/cards/000035/files/255_ruby_2192.zip,2/23/2016,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000035/files/255_15100.html,2/23/2016,ShiftJIS,JIS X 0208,2
052378,当選の日,とうせんのひ,とうせんのひ,,,,「國民新聞　第一七〇四六号～一七〇四八号」1939（昭和14）年5月9日～11日,NDC 914,旧字旧仮名,なし,12/1/2011,9/16/2014,https://www.aozora.gr.jp/cards/000035/card52378.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集11,筑摩書房,1999（平成11）年3月25日,1999（平成11）年3月25日初版第1刷,2001（平成13）年11月10日初版第2刷,,,,,,,,,,,,小林繁雄,阿部哲也,https://www.aozora.gr.jp/cards/000035/files/52378_txt_45082.zip,10/11/2011,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/52378_45470.html,10/11/2011,ShiftJIS,JIS X 0208,0
001568,灯籠,とうろう,とうろう,,,,「若草」1937（昭和12）年10月号,NDC 913,新字新仮名,なし,11/11/2005,9/18/2014,https://www.aozora.gr.jp/cards/000035/card1568.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,きりぎりす,新潮文庫、新潮社,1974（昭和49）年9月30日、1988（昭和63）年3月15日29刷改版,2001（平成13）年5月5日53刷,2004（平成16）年12月5日57刷,,,,,,,,,,,,土屋隆,鈴木厚司,https://www.aozora.gr.jp/cards/000035/files/1568_ruby_19824.zip,10/16/2005,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/1568_19909.html,10/16/2005,ShiftJIS,JIS X 0208,0
002285,トカトントン,トカトントン,とかとんとん,,,,,NDC 913,新字新仮名,なし,1/23/1999,9/17/2014,https://www.aozora.gr.jp/cards/000035/card2285.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,ヴィヨンの妻,新潮文庫、新潮社,1950（昭和25）年12月20日、1985（昭和60）年10月30日63刷改版,1996（平成8）年6月20日第88刷,,,,,,,,,,,,,治,割子田数哉,https://www.aozora.gr.jp/cards/000035/files/2285_ruby_1314.zip,3/4/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000035/files/2285_15077.html,3/4/2004,ShiftJIS,JIS X 0208,0
001605,徒党について,ととうについて,ととうについて,,,,「文芸時代　第一巻第四号」1948（昭和23）年4月1日,NDC 914,新字新仮名,なし,4/23/2005,7/12/2016,https://www.aozora.gr.jp/cards/000035/card1605.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集10,ちくま文庫、筑摩書房,1989（平成元）年6月27日,1989（平成元）年6月27日第1刷,1996（平成8）年7月15日第3刷,筑摩全集類聚版太宰治全集第十巻,筑摩書房,1977（昭和52）年2月25日,,,,,,,,,土屋隆,noriko saito,https://www.aozora.gr.jp/cards/000035/files/1605_ruby_18026.zip,7/12/2016,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/1605_18109.html,7/12/2016,ShiftJIS,JIS X 0208,1
042355,豊島与志雄著『高尾ざんげ』解説,とよしまよしおちょ『たかおざんげ』かいせつ,とよしまよしおちよたかおさんけかいせつ,,,,,NDC 914,新字新仮名,なし,7/12/2004,9/18/2014,https://www.aozora.gr.jp/cards/000035/card42355.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,もの思う葦,新潮文庫、新潮社,1980（昭和55）年9月25日,1998（平成10）年10月15日39刷,1980（昭和55）年11月15日3刷,,,,,,,,,,,,蒋龍,今井忠夫,https://www.aozora.gr.jp/cards/000035/files/42355_ruby_15866.zip,6/16/2004,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/42355_15882.html,6/16/2004,ShiftJIS,JIS X 0208,0
052524,貪婪禍,どんらんか,とんらんか,,,,「京都帝國大學新聞　第三百十七号」1940（昭和15）年8月5日,NDC 914,旧字旧仮名,なし,12/1/2011,9/16/2014,https://www.aozora.gr.jp/cards/000035/card52524.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集11,筑摩書房,1999（平成11）年3月25日,1999（平成11）年3月25日初版第1刷,2001（平成13）年11月10日初版第2刷,,,,,,,,,,,,小林繁雄,阿部哲也,https://www.aozora.gr.jp/cards/000035/files/52524_txt_45086.zip,10/11/2011,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/52524_45471.html,10/11/2011,ShiftJIS,JIS X 0208,0
000234,二十世紀旗手,にじゅっせいききしゅ,にしゆつせいききしゆ,,,,「改造」1937（昭和12）年1月,NDC 913,新字新仮名,なし,8/7/1999,9/17/2014,https://www.aozora.gr.jp/cards/000035/card234.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集2,ちくま文庫、筑摩書房,1988（昭和63）年9月27日,,,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月刊行,,,,,,,,,柴田卓治,小林繁雄,https://www.aozora.gr.jp/cards/000035/files/234_ruby_19993.zip,10/23/2005,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/234_19994.html,10/23/2005,ShiftJIS,JIS X 0208,0
001084,如是我聞,にょぜがもん,によせかもん,,,,,NDC 914,新字新仮名,なし,10/14/2000,9/17/2014,https://www.aozora.gr.jp/cards/000035/card1084.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,もの思う葦,新潮文庫、新潮社,1980（昭和55）年9月25日,1998（平成10）年7月20日第38刷,,,,,,,,,,,,,田中陽介,鈴木厚司,https://www.aozora.gr.jp/cards/000035/files/1084_ruby_4753.zip,3/4/2004,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/1084_15078.html,3/4/2004,ShiftJIS,JIS X 0208,0
000303,女人訓戒,にょにんくんかい,によにんくんかい,,,,「作品倶楽部」1940（昭和15）年1月,NDC 914,新字新仮名,なし,11/22/1999,9/17/2014,https://www.aozora.gr.jp/cards/000035/card303.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集3,ちくま文庫、筑摩書房,1988（昭和63）年10月25日,,,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月刊行,,,,,,,,,柴田卓治,小林繁雄,https://www.aozora.gr.jp/cards/000035/files/303_ruby_20025.zip,10/26/2005,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/303_20026.html,10/26/2005,ShiftJIS,JIS X 0208,0
042353,女人創造,にょにんそうぞう,によにんそうそう,,,,,NDC 914,新字新仮名,なし,7/10/2004,9/18/2014,https://www.aozora.gr.jp/cards/000035/card42353.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,もの思う葦,新潮文庫、新潮社,1980（昭和55）年9月25日,1998（平成10）年10月15日39刷,1980（昭和55）年11月15日3刷,,,,,,,,,,,,蒋龍,今井忠夫,https://www.aozora.gr.jp/cards/000035/files/42353_ruby_15867.zip,6/16/2004,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/42353_15883.html,6/16/2004,ShiftJIS,JIS X 0208,0
000302,庭,にわ,にわ,,,,「新小説」1946（昭和21）年1月,NDC 914,新字新仮名,なし,2/1/2000,9/17/2014,https://www.aozora.gr.jp/cards/000035/card302.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集8,ちくま文庫、筑摩書房,1989（平成元）年4月25日,,,筑摩全集類聚版太宰治全集,筑摩書房,1975（昭和50）年6月～1976（昭和51）年6月刊行,,,,,,,,,柴田卓治,もりみつじゅんじ,https://www.aozora.gr.jp/cards/000035/files/302_ruby_20158.zip,11/4/2005,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/302_20159.html,11/4/2005,ShiftJIS,JIS X 0208,0
052372,「人間キリスト記」その他,「にんげんキリストき」そのた,にんけんきりすときそのた,,,,「文筆　初夏随筆号」1939（昭和14）年7月10日,NDC 914,旧字旧仮名,なし,12/1/2011,9/16/2014,https://www.aozora.gr.jp/cards/000035/card52372.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,太宰治全集11,筑摩書房,1999（平成11）年3月25日,1999（平成11）年3月25日初版第1刷,2001（平成13）年11月10日初版第2刷,,,,,,,,,,,,小林繁雄,阿部哲也,https://www.aozora.gr.jp/cards/000035/files/52372_ruby_45087.zip,10/11/2011,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000035/files/52372_45472.html,10/11/2011,ShiftJIS,JIS X 0208,0
000301,人間失格,にんげんしっかく,にんけんしつかく,,,,「展望」筑摩書房、1948（昭和23）年6～8月号,NDC 913,新字新仮名,なし,1/1/1999,9/17/2014,https://www.aozora.gr.jp/cards/000035/card301.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,人間失格,新潮文庫、新潮社,1952（昭和27）年10月30日、1985（昭和60）年１月30日100刷改版,1985（昭和60）年１月30日100刷改版,1998（平成10）年3月5日136刷,,,,,,,,,,,,細渕真弓,八巻美恵,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,1/9/2011,ShiftJIS,JIS X 0208,5,https://www.aozora.gr.jp/cards/000035/files/301_14912.html,1/9/2011,ShiftJIS,JIS X 0208,1
002288,葉,は,は,,,,「鷭」1934（昭和9）年4月,NDC 913,新字新仮名,なし,10/7/1999,9/17/2014,https://www.aozora.gr.jp/cards/000035/card2288.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,晩年,新潮文庫、新潮社,1947（昭和22）年12月10日、1985（昭和60）年10年5日70刷改版,1998（平成10）年7月20日第103刷,,,,,,,,,,,,,加藤るみ,深水英一郎,https://www.aozora.gr.jp/cards/000035/files/2288_ruby_33103.zip,4/6/2013,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/2288_33104.html,4/6/2013,ShiftJIS,JIS X 0208,1
001608,パウロの混乱,パウロのこんらん,はうろのこんらん,,,,「現代文学」1940（昭和15）年11月号,NDC 914,新字新仮名,なし,5/14/2005,9/18/2014,https://www.aozora.gr.jp/cards/000035/card1608.html,000035,太宰,治,だざい,おさむ,たさい,おさむ,Dazai,Osamu,著者,6/19/1909,6/13/1948,なし,日本の名随筆　別巻100　聖書,作品社,1999（平成11）年6月25日,1999（平成11）年6月25日第1刷,,,,,,,,,,,,,加藤恭子,小林繁雄、門田裕志,https://www.aozora.gr.jp/cards/000035/files/1608_ruby_18267.zip,1/18/2014,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000035/files/1608_18408.html,1/18/2014,ShiftJIS,JIS X 0208,1
